9907233	258
9301253	187
9504304	258
9505235	258
9506257	1041
9606402	258
9607354	258
9611297	258
9702314	102
9704296	258
9803214	187
9903217	187
9311274	28
9502335	19
9611296	258
9612258	258
9301203	409
9301206	3560
9502274	1415
9503474	409
9302247	102
9501357	28
9501384	48
9502366	102
9504372	36
9511210	36
9610453	2419
9706487	102
9211239	101
9302217	28
9405341	103
9409335	53
9409371	53
9411285	53
9508393	103
9602366	53
9606210	2704
9610360	103
9605245	187
9610282	187
9803242	102
9804209	102
9805334	102
112133	113
2171	113
12308	113
104062	113
104110	27
112008	113
9403384	3
9501265	19
9512380	19
9607469	694
9711261	113
9712252	113
9910236	19
9810333	113
9901418	113
9908432	2
9911280	113
9210215	1227
9211304	19
9211321	19
9212203	19
9303284	19
9304257	19
9406263	53
1113	86
1297	78
2227	3
3323	3
4004	27
4173	27
4213	27
5006	27
6001	27
6022	27
6124	27
6225	3
6351	27
6357	1973
7038	27
7136	684
7256	27
7360	113
8004	113
8009	113
8018	113
8159	27
8216	27
8255	27
8273	113
9042	180
9054	926
9210	1102
11238	27
11358	170
12152	27
12208	39
12271	78
101118	27
101190	3258
102012	27
102077	27
102219	26
103020	711
103211	27
104018	27
9309283	3
9404282	3
9408404	3
9411308	27
9509204	3
9607366	27
9607447	89
9703353	3
9704423	3
9705292	39
9707251	39
9712225	3
9712306	3
9801443	78
9802394	27
9802433	3
9804363	39
9805403	3
9806468	3
9808493	3
9809311	3
9809384	3
9810260	3
9810438	78
9812396	3
9903456	3
9903535	113
9905312	27
9909564	3
9910291	27
9911250	1105
9911427	233
9911528	27
9512388	83
9702315	83
9704402	3
9707225	806
9709328	651
9207214	2
9207222	89
9209231	154
9211256	68
9211260	68
9211333	1523
9302244	18
9303225	89
9303270	68
9304225	2
9306320	2
9307247	2
9307318	1127
9307364	18
9308246	2
9308262	2
9308287	2
9308288	18
9308349	18
9309203	89
9309236	1227
9310212	68
9310311	19
9310332	267
9311243	2
9311339	2
9311345	18
9311357	18
9312311	2
9312359	2
9401204	89
9401254	18
9402347	89
9402363	19
9403254	368
9403407	2
9405207	2
9405259	89
9405346	2
9405368	89
9406203	18
9406239	18
9407342	89
9408213	18
9408290	2
9408306	2
9408382	56
9408390	154
9409287	2
9409309	170
9409391	2
9409437	19
9409440	2
9409454	18
9410388	3
9411229	26
9411335	2399
9412324	234
9412375	966
9501281	56
9501389	368
9502300	26
9502338	2
9502363	19
9503414	170
9503492	2
9505397	2
9506201	2
9506374	18
9507248	18
9507262	19
9508272	3
9510323	1127
9510378	45
9908362	357
9302210	8
9308272	89
6056	19
6280	18
7085	113
7233	192
7339	2
8234	322
11184	701
11269	1300
11392	3
12161	701
101259	113
102274	113
102345	985
103197	113
9408332	694
9409399	368
9411367	233
9603256	1300
9610449	83
9612262	2
9612313	18
9703290	2
9704376	3
9709288	3
9711217	3
9802289	104
9803368	18
9805303	18
9806230	604
9806308	18
9806501	89
9807238	113
9901288	89
9904379	264
9904480	1047
9907243	113
9907270	701
9907300	113
9910417	3
10071	2062
10222	288
11086	322
12215	113
9405283	2542
9608365	19
9610455	2
9711426	322
9801412	53
9806412	322
9902256	3
9908202	3
9908520	1670
9909478	3
9911263	39
9912288	322
9512356	19
9604240	1419
9604330	19
9607392	3
9701278	19
9706260	19
9708222	3
9710245	113
9802300	19
9811472	19
9902334	19
9903230	19
9904408	19
9906434	19
9906497	322
9907335	19
9908395	19
9908442	1119
9909530	1539
9403249	2
9506477	8
9603261	2
9603414	2
2041	46
3090	1524
3133	9
6068	2
6136	89
8151	1
8298	113
11396	113
12197	228
12289	253
103324	9
104027	9
104137	181
105084	255
105177	253
105306	228
106050	18
107002	235
107074	2
108195	1311
110253	2
110260	701
111167	1141
9312215	8
9403341	3
9407406	3
9410253	371
9503486	86
9508250	2
9509268	86
9509329	3
9512225	56
9604412	2
9606354	170
9610208	3
9612433	3
9705356	3
9709382	376
9712417	234
9804254	3
9805422	78
9807223	86
9811377	2
9911321	9
9707293	148
9209291	148
9301212	148
9304219	1108
9405274	1108
9505393	148
103230	978
9206236	19
9302246	359
9306323	436
9307263	1000
9310355	1137
9401310	224
9403233	1137
9409255	19
9412243	657
9412273	309
9502254	19
9304230	417
9307274	650
9401354	1127
9402360	2
9402364	2
9509420	735
9510383	1127
301097	201
3033	65
106233	144
106315	11
106344	59
111276	201
112313	1087
201160	144
203079	32
203229	11
204087	129
206024	129
207280	201
211047	201
211224	129
211308	353
9406205	456
9506326	201
9507396	201
9509316	296
9602234	201
9602414	177
9603409	296
9609437	226
9704288	87
9801317	246
9903229	201
9908236	348
9304240	87
9311370	226
9312202	226
9405214	226
9407408	279
9408228	90
9409260	226
9409315	32
9409460	279
9410307	226
9410369	226
9501212	226
9501362	226
9502376	226
9505409	279
9505429	226
9505430	226
9506351	279
9506461	45
9508338	90
9511282	226
9604309	87
9606435	226
9608325	70
9407389	11
9502415	296
9604312	144
9702321	144
9703412	144
9805366	456
9904236	1
9905281	339
9908327	197
9406228	277
9407393	277
9503280	49
9508343	11
9511342	63
9602250	30
9603205	201
9609331	11
9701412	260
9704448	11
9705442	97
9805244	201
9806351	201
9808430	164
9809486	201
9812246	201
9812472	11
9203216	237
9211272	59
9301281	197
9305232	85
9306256	87
9308346	555
9312318	67
9312319	67
9401243	1197
9403283	87
9404209	85
9404335	87
9405322	65
9406416	374
9410400	87
9410404	65
9502225	226
9503359	87
9504426	87
9506457	456
9507204	87
9511337	45
9512292	266
9604223	65
9606397	87
9609326	87
9611239	90
9611316	87
2036	129
9158	129
10017	114
12351	129
102227	16
102241	16
103338	1087
107180	129
201023	129
201249	129
202205	129
203206	1157
205270	129
206293	114
208156	513
9203223	178
9302272	11
9401258	129
9504378	16
9606399	35
9608317	129
9611272	16
9705234	35
9705337	122
9707389	589
9801375	35
9808468	129
9902434	129
9902479	589
9904287	201
9906218	129
9906395	201
9908278	1893
9911385	129
1166	1
7107	272
10354	181
11311	42
101114	339
104199	44
106204	10
106219	46
106295	46
108235	1
109106	46
111307	1087
112169	1
9501379	87
9606417	87
9610272	144
9703203	1087
9811350	1
9811356	1
9909411	1
1048	65
1304	59
2006	59
3294	59
6032	59
7160	228
7316	228
8065	59
104105	59
105318	59
9402326	215
9512264	266
9606419	186
9702305	65
9704312	59
9706304	266
9806279	99
9807209	59
9906208	266
9906252	186
9909414	953
9912281	226
1086	114
1286	13
2305	1659
9301283	1147
9302291	444
9303241	45
9303249	45
9312210	59
9312324	32
9401236	432
9403366	65
9404247	313
9404359	1095
9405277	65
9406315	58
9406411	215
9408313	144
9409238	460
9409312	432
9410230	45
9411337	444
9411426	32
9412214	59
9412250	1147
9503213	35
9503433	32
9504417	1302
9504434	186
9505212	675
9505433	65
9507237	49
9510300	266
9511260	279
9511449	423
9512417	266
9602208	35
9603333	266
9603435	444
9603441	90
9603442	444
9604351	35
9605345	65
9605369	460
9605419	90
9606231	45
9607466	444
9608269	32
9608415	41
9608460	65
9609246	460
9609279	45
9609311	279
9610368	266
9610424	65
9611247	65
9611302	444
9611363	70
9611367	65
9611397	122
9611455	65
9612211	45
9612329	211
9612402	65
9612424	65
9701350	444
9702287	118
9702350	45
9703221	45
9703450	45
9703463	65
9704244	45
9704257	65
9704259	65
9704305	45
9705341	45
9705388	65
9705398	65
9706206	35
9706218	444
9706379	758
9706412	65
9706489	59
9706545	16
9707223	5
9707229	45
9707477	41
9708311	70
9708349	5
9708357	65
9708358	45
9709275	444
9709284	266
9709493	65
9710372	65
9710447	63
9712335	1353
9712394	45
9712400	348
9801236	758
9801444	35
9802241	243
9803262	1092
9803445	35
9804241	13
9804321	55
9804331	444
9804343	65
9805358	59
9805372	444
9805373	9
9805470	37
9805498	45
9806244	549
9806332	65
9806401	65
9806467	35
9806486	45
9807207	513
9807340	65
9807420	1710
9807558	444
9807570	513
9808217	59
9808278	204
9808400	45
9809306	128
9809451	114
9810440	114
9810485	1147
9811237	45
9811330	45
9811430	324
9811482	186
9812298	59
9812387	59
9812518	45
9902202	444
