9907233	245
9301253	393
9504304	245
9505235	245
9506257	2343
9606402	245
9607354	245
9611297	245
9702314	89
9704296	245
9803214	510
9903217	510
9311274	58
9502335	439
9611296	1995
9612258	5468
9301203	569
9301206	3278
9502274	2351
9503474	569
9302247	89
9501357	58
9501384	84
9502366	89
9504372	105
9511210	105
9610453	5107
9706487	89
9211239	1995
9302217	531
9405341	398
9409335	43
9409371	43
9411285	43
9508393	398
9602366	43
9606210	5637
9610360	439
9605245	393
9610282	393
9803242	89
9804209	89
9805334	89
112133	1704
2171	59
12308	59
104062	59
104110	81
112008	1522
9403384	59
9501265	6
9512380	6
9607469	1704
9711261	1704
9712252	1704
9910236	6
9810333	59
9901418	1704
9908432	124
9911280	59
9210215	3621
9211304	6
9211321	6
9212203	6
9303284	6
9304257	6
9406263	863
1113	133
1297	100
2227	424
3323	8
4004	39
4173	39
4213	39
5006	81
6001	39
6022	81
6124	81
6225	424
6351	39
6357	4512
7038	81
7136	1071
7256	81
7360	59
8004	59
8009	59
8018	59
8159	81
8216	81
8255	166
8273	59
9042	776
9054	850
9210	1967
11238	39
11358	1303
12152	81
12208	81
12271	100
101118	937
101190	1610
102012	81
102077	81
102219	1610
103020	1027
103211	81
104018	3761
9309283	33
9404282	8
9408404	33
9411308	39
9509204	8
9607366	39
9607447	115
9703353	8
9704423	8
9705292	248
9707251	44
9712225	8
9712306	1611
9801443	100
9802394	100
9802433	8
9804363	81
9805403	8
9806468	8
9808493	8
9809311	8
9809384	8
9810260	8
9810438	1214
9812396	8
9903456	8
9903535	59
9905312	81
9909564	8
9910291	81
9911250	2914
9911427	252
9911528	424
9512388	82
9702315	82
9704402	201
9707225	396
9709328	1734
9207214	11
9207222	574
9209231	277
9211256	55
9211260	55
9211333	2916
9302244	2163
9303225	574
9303270	55
9304225	11
9306320	11
9307247	11
9307318	574
9307364	19
9308246	11
9308262	11
9308287	11
9308288	19
9308349	19
9309203	574
9309236	2497
9310212	55
9310311	6
9310332	416
9311243	172
9311339	11
9311345	19
9311357	479
9312311	124
9312359	122
9401204	115
9401254	390
9402347	115
9402363	6
9403254	405
9403407	11
9405207	11
9405259	115
9405346	11
9405368	201
9406203	390
9406239	534
9407342	574
9408213	78
9408290	11
9408306	11
9408382	78
9408390	277
9409287	11
9409309	118
9409391	637
9409437	6
9409440	11
9409454	1197
9410388	33
9411229	266
9411335	4543
9412324	217
9412375	1946
9501281	78
9501389	3723
9502300	266
9502338	11
9502363	439
9503414	2171
9503492	11
9505397	11
9506201	124
9506374	19
9507248	4542
9507262	6
9508272	33
9510323	2918
9510378	2075
9908362	566
9302210	4
9308272	115
6056	6
6280	297
7085	59
7233	231
7339	11
8234	2284
11184	2152
11269	1283
11392	8
12161	899
101259	59
102274	59
102345	3572
103197	59
9408332	1381
9409399	4640
9411367	252
9603256	1283
9610449	82
9612262	501
9612313	19
9703290	11
9704376	33
9709288	201
9711217	201
9802289	1245
9803368	297
9805303	19
9806230	4642
9806308	19
9806501	115
9807238	396
9901288	115
9904379	363
9904480	805
9907243	59
9907270	899
9907300	59
9910417	921
10071	4644
10222	2306
11086	1242
12215	2306
9405283	5271
9608365	6
9610455	11
9711426	1242
9801412	43
9806412	1242
9902256	424
9908202	424
9908520	2924
9909478	8
9911263	766
9912288	1329
9512356	6
9604240	2354
9604330	6
9607392	33
9701278	6
9706260	6
9708222	1706
9710245	396
9802300	6
9811472	6
9902334	6
9903230	6
9904408	6
9906434	6
9906497	2923
9907335	6
9908395	6
9908442	200
9909530	1706
9403249	11
9506477	4
9603261	459
9603414	217
2041	1329
3090	1522
3133	117
6068	124
6136	767
8151	1522
8298	1522
11396	59
12197	464
12289	188
103324	147
104027	147
104137	101
105084	183
105177	1271
105306	464
106050	19
107002	132
107074	124
108195	1685
110253	1009
110260	921
111167	2787
9312215	4
9403341	921
9407406	921
9410253	773
9503486	133
9508250	1987
9509268	133
9509329	33
9512225	649
9604412	11
9606354	1486
9610208	921
9612433	280
9705356	201
9709382	440
9712417	217
9804254	638
9805422	100
9807223	133
9811377	2084
9911321	464
9707293	2577
9209291	119
9301212	119
9304219	2577
9405274	2577
9505393	119
103230	1154
9206236	439
9302246	2343
9306323	455
9307263	1211
9310355	439
9401310	469
9403233	439
9409255	439
9412243	1478
9412273	1984
9502254	439
9304230	539
9307274	2927
9401354	3638
9402360	11
9402364	11
9509420	2048
9510383	2918
301097	1041
3033	60
106233	1429
106315	14
106344	1523
111276	1041
