9907233	6
9301253	6
9504304	6
9505235	6
9506257	6
9606402	6
9607354	6
9611297	6
9702314	6
9704296	6
9803214	6
9903217	6
9311274	6
9502335	6
9611296	6
9612258	6
9301203	6
9301206	6
9502274	6
9503474	6
9302247	6
9501357	6
9501384	6
9502366	6
9504372	6
9511210	6
9610453	6
9706487	6
9211239	6
9302217	6
9405341	6
9409335	8
9409371	8
9411285	8
9508393	6
9602366	6
9606210	6
9610360	6
9605245	6
9610282	6
9803242	6
9804209	6
9805334	6
112133	2
2171	2
12308	2
104062	2
104110	2
112008	2
9403384	2
9501265	2
9512380	2
9607469	2
9711261	2
9712252	2
9910236	2
9810333	2
9901418	2
9908432	2
9911280	2
9210215	2
9211304	2
9211321	2
9212203	2
9303284	2
9304257	2
9406263	2
1113	2
1297	2
2227	2
3323	2
4004	2
4173	2
4213	2
5006	2
6001	2
6022	2
6124	2
6225	2
6351	2
6357	2
7038	2
7136	2
7256	2
7360	2
8004	2
8009	2
8018	2
8159	2
8216	2
8255	2
8273	2
9042	2
9054	2
9210	2
11238	2
11358	2
12152	2
12208	2
12271	2
101118	2
101190	2
102012	2
102077	2
102219	8
103020	2
103211	2
104018	2
9309283	2
9404282	2
9408404	2
9411308	2
9509204	2
9607366	2
9607447	2
9703353	2
9704423	2
9705292	2
9707251	2
9712225	2
9712306	2
9801443	2
9802394	2
9802433	2
9804363	2
9805403	2
9806468	2
9808493	2
9809311	2
9809384	2
9810260	2
9810438	2
9812396	2
9903456	2
9903535	2
9905312	2
9909564	2
9910291	2
9911250	2
9911427	2
9911528	2
9512388	3
9702315	3
9704402	2
9707225	2
9709328	2
9207214	2
9207222	2
9209231	2
9211256	4
9211260	4
9211333	2
9302244	2
9303225	2
9303270	4
9304225	2
9306320	2
9307247	2
9307318	2
9307364	2
9308246	2
9308262	2
9308287	2
9308288	2
9308349	2
9309203	2
9309236	2
9310212	4
9310311	2
9310332	2
9311243	2
9311339	2
9311345	2
9311357	2
9312311	2
9312359	2
9401204	2
9401254	2
9402347	2
9402363	2
9403254	2
9403407	2
9405207	2
9405259	2
9405346	2
9405368	2
9406203	2
9406239	2
9407342	2
9408213	2
9408290	2
9408306	2
9408382	2
9408390	2
9409287	2
9409309	2
9409391	2
9409437	2
9409440	2
9409454	2
9410388	2
9411229	8
9411335	2
9412324	2
9412375	2
9501281	2
9501389	2
9502300	8
9502338	2
9502363	2
9503414	2
9503492	2
9505397	2
9506201	2
9506374	2
9507248	2
9507262	2
9508272	2
9510323	2
9510378	2
9908362	2
9302210	5
9308272	2
6056	2
6280	2
7085	2
7233	3
7339	2
8234	2
11184	2
11269	2
11392	2
12161	2
101259	2
102274	2
102345	2
103197	2
9408332	2
9409399	2
9411367	2
9603256	2
9610449	3
9612262	2
9612313	2
9703290	2
9704376	2
9709288	2
9711217	2
9802289	2
9803368	2
9805303	2
9806230	2
9806308	2
9806501	2
9807238	2
9901288	2
9904379	2
9904480	2
9907243	2
9907270	2
9907300	2
9910417	2
10071	2
10222	2
11086	2
12215	2
9405283	2
9608365	2
9610455	2
9711426	2
9801412	2
9806412	2
9902256	2
9908202	2
9908520	2
9909478	2
9911263	2
9912288	2
9512356	2
9604240	2
9604330	2
9607392	2
9701278	2
9706260	2
9708222	2
9710245	2
9802300	2
9811472	2
9902334	2
9903230	2
9904408	2
9906434	2
9906497	2
9907335	2
9908395	2
9908442	2
9909530	2
9403249	2
9506477	5
9603261	2
9603414	2
2041	10
3090	2
3133	4
6068	2
6136	2
8151	10
8298	2
11396	2
12197	2
12289	10
103324	4
104027	2
104137	10
105084	10
105177	10
105306	2
106050	2
107002	2
107074	2
108195	2
110253	2
110260	2
111167	2
9312215	5
9403341	2
9407406	2
9410253	2
9503486	2
9508250	2
9509268	2
9509329	2
9512225	2
9604412	2
9606354	2
9610208	2
9612433	2
9705356	2
9709382	2
9712417	2
9804254	2
9805422	2
9807223	2
9811377	2
9911321	2
9707293	2
9209291	2
9301212	2
9304219	2
9405274	2
9505393	2
103230	2
9206236	6
9302246	6
9306323	6
9307263	2
9310355	6
9401310	6
9403233	6
9409255	2
9412243	2
9412273	8
9502254	2
9304230	0
9307274	2
9401354	2
9402360	8
9402364	8
9509420	2
9510383	2
301097	0
3033	0
106233	0
106315	0
106344	0
111276	0
112313	10
201160	0
203079	0
203229	0
204087	0
206024	0
207280	0
211047	0
211224	0
211308	0
9406205	0
9506326	0
9507396	0
9509316	0
9602234	0
9602414	4
9603409	0
9609437	0
9704288	0
9801317	0
9903229	0
9908236	0
9304240	0
9311370	0
9312202	0
9405214	0
9407408	0
9408228	4
9409260	0
9409315	0
9409460	0
9410307	0
9410369	0
9501212	0
9501362	0
9502376	0
9505409	0
9505429	0
9505430	0
9506351	0
9506461	0
9508338	0
9511282	0
9604309	0
9606435	0
9608325	0
9407389	0
9502415	0
9604312	0
9702321	0
9703412	0
9805366	0
9904236	0
9905281	0
9908327	0
9406228	0
9407393	0
9503280	0
9508343	0
9511342	0
9602250	0
9603205	0
9609331	0
9701412	0
9704448	0
9705442	0
9805244	0
9806351	0
9808430	1
9809486	0
9812246	0
9812472	0
9203216	0
9211272	0
9301281	0
9305232	0
9306256	0
9308346	0
9312318	1
9312319	1
9401243	0
9403283	0
9404209	0
9404335	0
9405322	0
9406416	0
9410400	0
9410404	1
9502225	0
9503359	0
9504426	0
9506457	0
9507204	0
9511337	0
9512292	0
9604223	0
9606397	0
