9907233	297
9301253	175
9504304	297
9505235	297
9506257	1707
9606402	297
9607354	297
9611297	297
9702314	93
9704296	297
9803214	175
9903217	175
9311274	46
9502335	11
9611296	297
9612258	297
9301203	715
9301206	2393
9502274	2007
9503474	715
9302247	93
9501357	46
9501384	50
9502366	93
9504372	57
9511210	57
9610453	3523
9706487	93
9211239	133
9302217	318
9405341	318
9409335	52
9409371	52
9411285	52
9508393	318
9602366	52
9606210	3293
9610360	318
9605245	175
9610282	175
9803242	93
9804209	93
9805334	93
112133	2288
2171	393
12308	92
104062	92
104110	21
112008	435
9403384	3
9501265	11
9512380	11
9607469	2288
9711261	719
9712252	590
9910236	11
9810333	590
9901418	1269
9908432	4
9911280	92
9210215	1742
9211304	11
9211321	11
9212203	11
9303284	11
9304257	11
9406263	52
1113	132
1297	97
2227	527
3323	3
4004	21
4173	21
4213	21
5006	21
6001	21
6022	21
6124	21
6225	520
6351	21
6357	3007
7038	21
7136	947
7256	21
7360	393
8004	393
8009	45
8018	393
8159	21
8216	891
8255	153
8273	393
9042	353
9054	792
9210	2217
11238	21
11358	1544
12152	21
12208	21
12271	97
101118	21
101190	1100
102012	21
102077	21
102219	18
103020	836
103211	21
104018	21
9309283	3
9404282	3
9408404	3
9411308	21
9509204	3
9607366	21
9607447	95
9703353	3
9704423	3
9705292	150
9707251	41
9712225	3
9712306	3
9801443	97
9802394	21
9802433	3
9804363	21
9805403	3
9806468	3
9808493	3
9809311	3
9809384	3
9810260	3
9810438	1248
9812396	3
9903456	3
9903535	92
9905312	21
9909564	3
9910291	21
9911250	2665
9911427	241
9911528	520
9512388	64
9702315	64
9704402	280
9707225	45
9709328	2153
9207214	4
9207222	586
9209231	110
9211256	94
9211260	94
9211333	2291
9302244	14
9303225	110
9303270	94
9304225	4
9306320	4
9307247	4
9307318	586
9307364	14
9308246	4
9308262	4
9308287	4
9308288	14
9308349	14
9309203	586
9309236	1742
9310212	94
9310311	11
9310332	251
9311243	4
9311339	4
9311345	14
9311357	14
9312311	4
9312359	4
9401204	95
9401254	14
9402347	95
9402363	11
9403254	379
9403407	4
9405207	4
9405259	95
9405346	4
9405368	586
9406203	14
9406239	14
9407342	586
9408213	34
9408290	4
9408306	4
9408382	34
9408390	110
9409287	4
9409309	150
9409391	233
9409437	11
9409440	4
9409454	14
9410388	3
9411229	18
9411335	1536
9412324	205
9412375	1552
9501281	34
9501389	1374
9502300	18
9502338	4
9502363	11
9503414	150
9503492	4
9505397	4
9506201	4
9506374	14
9507248	14
9507262	11
9508272	3
9510323	1489
9510378	1006
9908362	575
9302210	7
9308272	95
6056	11
6280	719
7085	92
7233	433
7339	4
8234	2623
11184	2100
11269	435
11392	3
12161	2349
101259	393
102274	393
102345	2506
103197	602
9408332	1087
9409399	379
9411367	241
9603256	435
9610449	64
9612262	4
9612313	14
9703290	4
9704376	3
9709288	3
9711217	3
9802289	1269
9803368	14
9805303	14
9806230	1944
9806308	14
9806501	95
9807238	1290
9901288	95
9904379	288
9904480	1439
9907243	92
9907270	435
9907300	590
9910417	435
10071	3102
10222	659
11086	659
12215	520
9405283	3731
9608365	11
9610455	4
9711426	659
9801412	52
9806412	659
9902256	520
9908202	520
9908520	1764
9909478	3
9911263	41
9912288	1639
9512356	11
9604240	2121
9604330	11
9607392	1593
9701278	11
9706260	11
9708222	3
9710245	1290
9802300	11
9811472	11
9902334	11
9903230	11
9904408	11
9906434	11
9906497	2282
9907335	11
9908395	11
9908442	45
9909530	2624
9403249	4
9506477	7
9603261	4
9603414	205
2041	38
3090	2083
3133	45
6068	4
6136	95
8151	808
8298	393
11396	393
12197	424
12289	226
103324	45
104027	45
104137	122
105084	193
105177	1078
105306	424
106050	14
107002	179
107074	4
108195	1419
110253	865
110260	435
111167	1497
9312215	7
9403341	435
9407406	435
9410253	527
9503486	132
9508250	4
9509268	132
9509329	3
9512225	34
9604412	4
9606354	150
9610208	435
9612433	3
9705356	3
9709382	526
9712417	205
9804254	536
9805422	153
9807223	132
9811377	4
9911321	45
9707293	2135
9209291	145
9301212	145
9304219	2135
9405274	2135
9505393	145
103230	1031
9206236	11
9302246	1707
9306323	578
9307263	1138
9310355	1553
9401310	189
9403233	1553
9409255	11
9412243	915
9412273	211
9502254	11
9304230	576
9307274	1170
9401354	1489
9402360	4
9402364	4
9509420	1406
9510383	1489
301097	829
3033	55
106233	227
106315	16
106344	985
111276	829
112313	1577
201160	227
203079	29
203229	16
204087	101
206024	101
207280	1696
211047	829
211224	101
211308	385
9406205	398
9506326	829
9507396	829
9509316	256
9602234	238
9602414	186
9603409	256
9609437	200
9704288	85
9801317	829
9903229	238
9908236	326
9304240	85
9311370	200
9312202	200
9405214	398
9407408	306
9408228	54
9409260	200
9409315	29
9409460	306
9410307	200
9410369	1243
9501212	200
9501362	200
9502376	200
9505409	306
9505429	200
9505430	200
9506351	306
9506461	90
9508338	54
9511282	1243
9604309	85
9606435	200
9608325	2648
9407389	16
9502415	256
9604312	227
9702321	227
9703412	227
9805366	398
9904236	484
9905281	484
9908327	484
9406228	309
9407393	309
9503280	262
9508343	16
9511342	62
9602250	59
9603205	238
9609331	16
9701412	262
9704448	16
9705442	79
9805244	238
9806351	238
9808430	141
9809486	238
9812246	238
9812472	16
9203216	1592
9211272	60
9301281	173
9305232	118
9306256	85
9308346	2553
9312318	49
9312319	49
9401243	3607
9403283	85
9404209	118
9404335	85
9405322	55
9406416	562
9410400	85
9410404	55
9502225	200
9503359	85
9504426	85
9506457	398
9507204	1240
9511337	90
9512292	225
9604223	55
9606397	85
9609326	85
9611239	54
9611316	85
2036	101
9158	101
10017	170
12351	101
102227	161
102241	161
103338	1577
107180	101
201023	101
201249	101
202205	101
203206	2031
205270	101
206293	170
208156	366
9203223	201
9302272	1667
9401258	366
9504378	161
9606399	49
9608317	101
9611272	161
9705234	44
9705337	162
9707389	647
9801375	44
9808468	101
9902434	101
9902479	647
9904287	238
9906218	101
9906395	238
9908278	1785
9911385	101
1166	1
7107	258
10354	122
11311	36
101114	437
104199	87
106204	26
106219	38
106295	38
108235	1
109106	38
111307	1577
112169	87
9501379	85
9606417	85
9610272	803
9703203	1577
9811350	1
9811356	1
9909411	226
1048	1422
1304	60
2006	60
3294	985
6032	60
7160	985
7316	985
8065	985
104105	2571
105318	60
9402326	330
9512264	225
9606419	263
9702305	200
9704312	60
9706304	225
9806279	79
9807209	263
9906208	225
9906252	263
9909414	2363
9912281	985
1086	615
1286	8
2305	5115
9301283	866
9302291	425
9303241	168
9303249	168
9312210	60
9312324	29
9401236	543
9403366	55
9404247	370
9404359	1372
9405277	55
9406315	411
9406411	1161
9408313	227
9409238	553
9409312	1398
9410230	90
9411337	425
9411426	29
9412214	60
9412250	866
9503213	553
9503433	29
9504417	1744
9504434	263
9505212	782
9505433	55
9507237	71
9510300	225
9511260	306
9511449	1203
9512417	225
9602208	44
9603333	225
9603435	425
9603441	54
9603442	425
9604351	44
9605345	55
9605369	553
9605419	54
9606231	90
9607466	425
9608269	29
9608415	40
9608460	55
9609246	553
9609279	168
9609311	306
9610368	225
9610424	1422
9611247	55
9611302	425
9611363	74
9611367	55
9611397	370
9611455	55
9612211	866
9612329	1161
9612402	55
9612424	55
9701350	425
9702287	165
9702350	90
9703221	168
9703450	90
9703463	60
9704244	90
9704257	40
9704259	1422
9704305	90
9705341	90
9705388	55
9705398	55
9706206	44
9706218	425
9706379	2223
9706412	55
9706489	60
9706545	234
9707223	5
9707229	866
9707477	40
9708311	74
9708349	5
9708357	55
9708358	168
9709275	425
9709284	225
9709493	3857
9710372	55
9710447	62
9712335	1911
9712394	90
9712400	326
9801236	2223
9801444	2136
9802241	264
9803262	1929
9803445	49
9804241	8
9804321	1329
9804331	425
9804343	200
9805358	425
9805372	425
9805373	13
9805470	35
9805498	90
9806244	1133
9806332	55
9806401	55
9806467	44
9806486	90
9807207	802
9807340	55
9807420	1947
9807558	425
9807570	802
9808217	60
9808278	235
9808400	90
9809306	1440
9809451	170
9810440	478
9810485	866
9811237	90
9811330	90
9811430	112
9811482	263
9812298	60
9812387	225
9812518	90
9902202	425
9902452	142
9903212	235
9903215	55
9903260	8
9903282	49
9903394	55
9903498	8
9904468	8
9906230	62
9906268	90
9906273	1133
9906462	90
9907231	177
9907326	2137
9907375	90
9907462	55
9907509	8
9908288	366
9908388	170
9909222	90
9909352	55
9909538	74
9910255	1
9910412	121
9911407	866
9911442	2138
9912320	1336
9912391	8
9912396	169
9912458	55
6035	385
101229	232
108041	29
108245	16
109166	217
201219	16
204316	20
205126	2293
206205	238
207066	385
207210	82
208014	238
209326	385
210108	238
9207267	385
9303263	385
9305272	1836
9512355	893
9602224	385
9612383	173
9707454	385
9710237	385
9710312	14
9710335	14
9802391	14
9803459	742
9903289	385
9905436	232
105325	101
203056	16
1056	29
1133	29
6050	1118
6238	193
6262	623
7020	466
7286	29
9271	232
10260	450
11112	451
11144	29
12256	1327
12332	29
101123	1118
103159	1257
104024	847
105239	327
105323	327
106044	291
106098	291
107117	466
107266	36
107268	36
110126	226
111016	1925
111297	29
201164	1925
9204204	29
9204214	118
9204220	3044
9205203	118
9205204	2597
9206222	686
9206225	686
9207249	686
9207273	466
9209244	1720
9210231	118
9210233	29
9211292	29
9303201	782
9304265	272
9304269	691
9305258	118
9308205	466
9309293	117
9311320	118
9311336	85
9312303	466
9403305	1109
9406375	1979
9406401	118
9409215	233
9410233	118
9410242	466
9412275	935
9503203	29
9504399	466
9505256	543
9505336	1327
9506305	29
9506427	118
9507438	1327
9509255	691
9510376	29
9601217	1720
9601305	118
9602221	29
9602390	461
9603311	29
9603349	461
9606233	29
9607213	29
9607328	461
9608324	935
9610446	29
9702265	29
9702381	29
9704455	29
9705383	2343
9705400	808
9706238	364
9706267	29
9709297	466
9712319	29
9802294	201
9802368	29
9803315	1
9803383	466
9803466	1
9804398	1
9805254	29
9805478	29
9806287	29
9806289	29
9806292	1
9806472	364
9807349	201
9807469	466
9809470	29
9809472	29
9809523	1109
9810252	614
9810367	29
9810506	85
9811216	451
9811250	623
9811357	29
9812349	450
9812377	29
9903287	578
9903369	29
9903417	226
9905221	87
9905347	29
9905468	1327
9906234	1
9906292	29
9906327	1
9907414	484
9908330	1118
9910303	1001
9911266	29
9912343	450
9601393	85
11078	1696
9702325	437
9704229	437
1169	238
2238	238
108264	988
9303226	146
9605326	146
9702393	65
9804355	13
9806286	795
9807406	795
9808433	326
9808443	326
9809352	392
9902214	326
9902308	13
9902371	13
9906419	326
9203215	576
9207258	398
9211223	686
9212229	576
9212268	576
9306265	686
9306306	566
9308254	2901
9308343	2421
9309228	1177
9309322	1308
2082	366
3275	74
6041	87
6114	2095
7335	366
106351	59
108069	170
201141	1724
201227	511
201292	2300
9204211	85
9406316	85
9502309	173
9602264	85
9706542	256
9805229	85
9806263	1
9902467	1
9905311	1
9905386	511
9907305	511
9908402	1296
9909232	1
9912224	173
9304249	483
9304293	717
9308330	309
9308342	309
9312218	483
9312317	717
9409401	1224
9410338	65
9503442	75
9403306	186
9502401	13
9504418	1204
9506386	1204
9506409	186
9507294	186
9509275	1204
9510308	186
9510370	39
9512278	354
9512401	186
9601357	186
1002	16
9323	2232
11014	285
11243	366
11282	2638
12109	326
101083	217
101150	558
9210242	59
9402278	59
9409263	262
9409457	306
9409458	227
9410364	85
9502206	59
9502247	437
9504316	16
9505326	59
9507389	2554
9508263	288
9510431	437
9511344	162
9603368	1610
9605339	672
9607388	672
9610408	84
9612362	217
9703288	24
9703402	217
9703444	24
9704220	1590
9704322	24
9711308	264
9803277	16
9804235	16
9806432	366
9807275	232
9807423	16
9807465	1469
9810432	217
9811291	1
9811337	1
9812320	16
9903294	1
9903382	803
9903422	1
9903507	217
9904268	437
9904380	1
9905396	2232
9905413	217
9906465	381
9907238	217
9907447	137
9908409	85
9909255	87
9909392	1
9910366	217
9911262	87
2205	227
104016	227
9307342	227
9504241	227
9511340	1258
9512313	227
9603227	227
9705340	1144
9809275	227
9904295	227
9912459	437
9306270	146
9309248	146
9308347	256
9404280	146
9406430	238
9407301	2139
9407326	200
9507317	1075
9507463	262
1152	1771
2022	484
2178	137
2287	13
3091	1440
3170	484
3180	13
3246	16
5024	74
8125	217
9212	13
10338	16
101165	326
101342	484
102023	146
102083	1018
102144	1326
103090	217
104047	16
104074	137
104152	1691
105096	16
106029	847
106116	16
107081	345
107101	345
107162	137
107228	2643
108059	16
109097	847
110021	900
110035	137
110196	29
110242	137
110320	232
110340	232
110390	1505
111027	1
111055	2298
111179	59
111226	345
111245	13
111312	101
111314	74
112054	1
112177	16
112286	85
112302	545
112334	232
201243	85
202001	74
202155	137
202162	1607
202199	16
202233	16
202255	29
203034	87
203065	1327
203091	87
203123	101
9501339	146
9503214	295
