cluster_id,nodes_in_cluster,intra_cluster_edges
287,20,32
288,20,44
289,20,37
290,20,32
291,20,32
292,20,27
293,19,32
294,19,58
295,19,24
296,19,29
297,19,30
298,19,27
299,19,45
300,19,30
301,19,31
302,19,21
303,19,29
304,19,25
305,19,37
306,18,26
307,18,38
308,18,33
309,18,27
310,18,35
311,18,29
312,17,28
313,17,31
314,17,28
315,17,24
316,17,29
317,17,23
318,17,29
319,17,22
320,17,24
321,17,47
322,17,20
323,16,25
324,16,18
325,16,20
326,16,25
327,16,17
328,16,29
329,16,26
330,16,20
331,16,20
332,16,39
333,16,30
334,16,27
335,15,21
336,15,21
337,15,23
338,15,20
339,15,24
340,15,26
341,15,25
342,15,18
343,15,20
344,15,17
345,15,21
346,15,21
347,15,34
348,14,19
349,14,20
350,14,22
351,14,18
352,14,24
353,14,19
354,14,16
355,14,23
356,14,23
357,14,26
358,13,20
359,13,12
360,13,15
361,13,16
362,13,14
363,13,19
364,13,22
365,12,12
366,12,12
367,12,14
368,12,12
369,12,14
370,12,15
371,12,12
372,12,18
373,11,16
374,11,11
375,11,17
376,11,17
377,11,13
378,11,13
379,11,21
380,11,16
381,11,16
382,11,14
383,11,25
384,10,16
385,10,10
386,10,14
387,10,15
388,10,12
389,10,9
390,10,23
391,10,11
392,10,17
393,10,23
394,9,11
395,9,9
396,9,10
397,9,11
398,9,9
399,9,8
400,9,12
401,9,11
402,9,15
403,9,9
404,9,11
405,9,11
406,9,8
407,9,10
408,9,10
409,9,12
410,9,20
411,9,27
412,8,8
413,8,14
414,8,7
415,8,12
416,8,11
417,8,7
418,8,12
419,7,8
420,7,9
421,7,12
422,7,6
423,7,6
424,7,6
425,7,11
426,7,6
427,7,6
428,7,10
429,7,10
430,7,7
431,7,6
432,7,10
433,7,7
434,7,8
435,7,10
436,6,6
437,6,7
438,6,5
439,6,6
440,6,6
441,6,8
442,6,9
443,6,5
444,6,6
445,6,5
446,6,6
447,6,7
448,6,6
449,6,8
450,6,6
451,6,8
452,6,5
453,6,7
454,6,6
455,6,12
456,6,8
457,6,10
458,6,6
459,5,4
460,5,4
461,5,6
462,5,7
463,5,6
464,5,8
465,5,6
466,5,4
467,5,4
468,5,4
469,5,5
470,5,4
471,5,5
472,5,4
473,5,4
474,5,5
475,5,4
476,5,5
477,5,5
478,5,4
479,5,4
480,5,4
481,5,5
482,5,7
483,5,5
484,4,3
485,4,4
486,4,3
487,4,3
488,4,3
489,4,3
490,4,5
491,4,3
492,4,3
493,4,3
494,4,3
495,4,4
496,4,4
497,4,3
498,4,3
499,4,3
500,4,3
501,4,5
502,4,4
503,4,4
504,4,4
505,4,4
506,4,4
507,4,4
508,4,3
509,4,3
510,4,3
511,4,3
512,4,4
513,4,3
514,4,6
515,4,3
516,4,4
517,4,6
518,4,3
519,4,3
520,4,3
521,4,5
522,4,3
523,4,3
524,4,3
525,4,4
526,4,3
527,4,6
528,4,5
529,4,4
530,3,2
531,3,2
532,3,2
533,3,2
534,3,2
535,3,2
536,3,3
537,3,2
538,3,3
539,3,3
540,3,3
541,3,2
542,3,2
543,3,2
544,3,2
545,3,2
546,3,2
547,3,2
548,3,2
549,3,2
550,3,2
551,3,3
552,3,2
553,3,2
554,3,2
555,3,2
556,3,2
557,3,2
558,3,2
559,3,2
560,3,3
561,3,2
562,3,2
563,3,2
564,3,2
565,3,3
566,3,3
567,3,2
568,3,3
569,3,3
570,3,2
571,3,2
572,3,2
573,3,2
574,3,2
575,3,3
576,3,2
577,3,2
578,3,2
579,3,2
580,3,2
581,3,2
582,3,2
583,3,2
584,3,2
585,3,2
586,3,2
587,3,2
588,3,3
589,3,2
590,3,2
591,3,2
592,3,2
593,3,2
594,3,2
595,3,2
596,3,2
597,3,2
598,3,3
599,3,3
600,3,2
601,3,2
602,2,1
603,2,1
604,2,1
605,2,1
606,2,1
607,2,1
608,2,1
609,2,1
610,2,1
611,2,1
612,2,1
613,2,1
614,2,1
615,2,1
616,2,1
617,2,1
618,2,1
619,2,1
620,2,1
621,2,1
622,2,1
623,2,1
624,2,1
625,2,1
626,2,1
627,2,1
628,2,1
629,2,1
630,2,1
631,2,1
632,2,1
633,2,1
634,2,1
635,2,1
636,2,1
637,2,1
638,2,1
639,2,1
640,2,1
641,2,1
642,2,1
643,2,1
644,2,1
645,2,1
646,2,1
647,2,1
648,2,1
649,2,1
650,2,1
651,2,1
652,2,1
653,2,1
654,2,1
655,2,1
656,2,1
657,2,1
658,2,1
659,2,1
660,2,1
661,2,1
662,2,1
663,2,1
664,2,1
665,2,1
666,2,1
667,2,1
668,2,1
669,2,1
670,2,1
671,2,1
672,2,1
673,2,1
674,2,1
675,2,1
676,2,1
677,2,1
678,2,1
679,2,1
680,2,1
681,2,1
682,2,1
683,2,1
684,2,1
685,2,1
686,2,1
687,2,1
688,2,1
689,2,1
690,2,1
691,2,1
692,2,1
693,2,1
694,2,1
695,2,1
696,2,1
697,2,1
698,2,1
699,2,1
700,2,1
701,2,1
702,2,1
703,2,1
704,2,1
705,2,1
706,2,1
707,2,1
708,2,1
709,2,1
710,2,1
711,2,1
712,2,1
713,2,1
714,2,1
715,2,1
716,2,1
717,2,1
718,2,1
719,2,1
720,2,1
721,2,1
722,2,1
723,2,1
724,2,1
725,2,1
726,2,1
727,2,1
728,2,1
729,2,1
730,2,1
731,2,1
732,2,1
733,2,1
734,2,1
735,2,1
736,2,1
737,2,1
738,2,1
739,2,1
740,2,1
741,2,1
742,2,1
743,2,1
744,2,1
745,2,1
746,2,1
747,2,1
748,2,1
749,2,1
750,2,1
751,2,1
752,2,1
753,2,1
754,2,1
755,2,1
756,2,1
757,2,1
758,2,1
759,2,1
760,2,1
761,2,1
762,2,1
763,2,1
764,2,1
765,2,1
766,2,1
767,2,1
768,2,1
769,2,1
770,2,1
771,2,1
772,2,1
773,2,1
774,2,1
775,2,1
776,2,1
777,2,1
778,2,1
779,2,1
780,2,1
781,2,1
782,2,1
783,2,1
784,2,1
785,2,1
786,2,1
787,2,1
788,2,1
789,2,1
790,2,1
791,2,1
792,2,1
793,2,1
794,2,1
795,2,1
796,2,1
797,2,1
798,2,1
799,2,1
800,2,1
801,2,1
802,2,1
803,2,1
804,1,0
805,1,0
806,1,0
807,1,0
808,1,0
809,1,0
810,1,0
811,1,0
812,1,0
813,1,0
814,1,0
815,1,0
816,1,0
817,1,0
818,1,0
819,1,0
820,1,0
821,1,0
822,1,0
823,1,0
824,1,0
825,1,0
826,1,0
827,1,0
828,1,0
829,1,0
830,1,0
831,1,0
832,1,0
833,1,0
834,1,0
835,1,0
836,1,0
837,1,0
838,1,0
839,1,0
840,1,0
841,1,0
842,1,0
843,1,0
844,1,0
845,1,0
846,1,0
847,1,0
848,1,0
849,1,0
850,1,0
851,1,0
852,1,0
853,1,0
854,1,0
855,1,0
856,1,0
857,1,0
858,1,0
859,1,0
860,1,0
861,1,0
862,1,0
863,1,0
864,1,0
865,1,0
866,1,0
867,1,0
868,1,0
869,1,0
870,1,0
871,1,0
872,1,0
873,1,0
874,1,0
875,1,0
876,1,0
877,1,0
878,1,0
879,1,0
880,1,0
881,1,0
882,1,0
883,1,0
884,1,0
885,1,0
886,1,0
887,1,0
888,1,0
889,1,0
890,1,0
891,1,0
892,1,0
893,1,0
894,1,0
895,1,0
896,1,0
897,1,0
898,1,0
899,1,0
900,1,0
901,1,0
902,1,0
903,1,0
904,1,0
905,1,0
906,1,0
907,1,0
908,1,0
909,1,0
910,1,0
911,1,0
912,1,0
913,1,0
914,1,0
915,1,0
916,1,0
917,1,0
918,1,0
919,1,0
920,1,0
921,1,0
922,1,0
923,1,0
924,1,0
925,1,0
926,1,0
927,1,0
928,1,0
929,1,0
930,1,0
931,1,0
932,1,0
933,1,0
934,1,0
935,1,0
936,1,0
937,1,0
938,1,0
939,1,0
940,1,0
941,1,0
942,1,0
943,1,0
944,1,0
945,1,0
946,1,0
947,1,0
948,1,0
949,1,0
950,1,0
951,1,0
952,1,0
953,1,0
954,1,0
955,1,0
956,1,0
957,1,0
958,1,0
959,1,0
960,1,0
961,1,0
962,1,0
963,1,0
964,1,0
965,1,0
966,1,0
967,1,0
968,1,0
969,1,0
970,1,0
971,1,0
972,1,0
973,1,0
974,1,0
975,1,0
976,1,0
977,1,0
978,1,0
979,1,0
980,1,0
981,1,0
982,1,0
983,1,0
984,1,0
985,1,0
986,1,0
987,1,0
988,1,0
989,1,0
990,1,0
991,1,0
992,1,0
993,1,0
994,1,0
995,1,0
996,1,0
997,1,0
998,1,0
999,1,0
1000,1,0
1001,1,0
1002,1,0
1003,1,0
1004,1,0
1005,1,0
1006,1,0
1007,1,0
1008,1,0
1009,1,0
1010,1,0
1011,1,0
1012,1,0
1013,1,0
1014,1,0
1015,1,0
1016,1,0
1017,1,0
1018,1,0
1019,1,0
1020,1,0
1021,1,0
1022,1,0
1023,1,0
1024,1,0
1025,1,0
1026,1,0
1027,1,0
1028,1,0
1029,1,0
1030,1,0
1031,1,0
1032,1,0
1033,1,0
1034,1,0
1035,1,0
1036,1,0
1037,1,0
1038,1,0
1039,1,0
1040,1,0
1041,1,0
1042,1,0
1043,1,0
1044,1,0
1045,1,0
1046,1,0
1047,1,0
1048,1,0
1049,1,0
1050,1,0
1051,1,0
1052,1,0
1053,1,0
1054,1,0
1055,1,0
1056,1,0
1057,1,0
1058,1,0
1059,1,0
1060,1,0
1061,1,0
1062,1,0
1063,1,0
1064,1,0
1065,1,0
1066,1,0
1067,1,0
1068,1,0
1069,1,0
1070,1,0
1071,1,0
1072,1,0
1073,1,0
1074,1,0
1075,1,0
1076,1,0
1077,1,0
1078,1,0
1079,1,0
1080,1,0
1081,1,0
1082,1,0
1083,1,0
1084,1,0
1085,1,0
1086,1,0
1087,1,0
1088,1,0
1089,1,0
1090,1,0
1091,1,0
1092,1,0
1093,1,0
1094,1,0
1095,1,0
1096,1,0
1097,1,0
1098,1,0
1099,1,0
1100,1,0
1101,1,0
1102,1,0
1103,1,0
1104,1,0
1105,1,0
1106,1,0
1107,1,0
1108,1,0
1109,1,0
1110,1,0
1111,1,0
1112,1,0
1113,1,0
1114,1,0
1115,1,0
1116,1,0
1117,1,0
1118,1,0
1119,1,0
1120,1,0
1121,1,0
1122,1,0
1123,1,0
1124,1,0
1125,1,0
1126,1,0
1127,1,0
1128,1,0
1129,1,0
1130,1,0
1131,1,0
1132,1,0
1133,1,0
1134,1,0
1135,1,0
1136,1,0
1137,1,0
1138,1,0
1139,1,0
1140,1,0
1141,1,0
1142,1,0
1143,1,0
1144,1,0
1145,1,0
1146,1,0
1147,1,0
1148,1,0
1149,1,0
1150,1,0
1151,1,0
1152,1,0
1153,1,0
1154,1,0
1155,1,0
1156,1,0
1157,1,0
1158,1,0
1159,1,0
1160,1,0
1161,1,0
1162,1,0
1163,1,0
1164,1,0
1165,1,0
1166,1,0
1167,1,0
1168,1,0
1169,1,0
1170,1,0
1171,1,0
1172,1,0
1173,1,0
1174,1,0
1175,1,0
1176,1,0
1177,1,0
1178,1,0
1179,1,0
1180,1,0
1181,1,0
1182,1,0
1183,1,0
1184,1,0
1185,1,0
1186,1,0
1187,1,0
1188,1,0
1189,1,0
1190,1,0
1191,1,0
1192,1,0
1193,1,0
1194,1,0
1195,1,0
1196,1,0
1197,1,0
1198,1,0
1199,1,0
1200,1,0
1201,1,0
1202,1,0
1203,1,0
1204,1,0
1205,1,0
1206,1,0
1207,1,0
1208,1,0
1209,1,0
1210,1,0
1211,1,0
1212,1,0
1213,1,0
1214,1,0
1215,1,0
1216,1,0
1217,1,0
1218,1,0
1219,1,0
1220,1,0
1221,1,0
1222,1,0
1223,1,0
1224,1,0
1225,1,0
1226,1,0
1227,1,0
1228,1,0
1229,1,0
1230,1,0
1231,1,0
1232,1,0
1233,1,0
1234,1,0
1235,1,0
1236,1,0
1237,1,0
1238,1,0
1239,1,0
1240,1,0
1241,1,0
1242,1,0
1243,1,0
1244,1,0
1245,1,0
1246,1,0
1247,1,0
1248,1,0
1249,1,0
1250,1,0
1251,1,0
1252,1,0
1253,1,0
1254,1,0
1255,1,0
1256,1,0
1257,1,0
1258,1,0
1259,1,0
1260,1,0
1261,1,0
1262,1,0
1263,1,0
1264,1,0
1265,1,0
1266,1,0
1267,1,0
1268,1,0
1269,1,0
1270,1,0
1271,1,0
1272,1,0
1273,1,0
1274,1,0
1275,1,0
1276,1,0
1277,1,0
1278,1,0
1279,1,0
1280,1,0
1281,1,0
1282,1,0
1283,1,0
1284,1,0
1285,1,0
1286,1,0
1287,1,0
1288,1,0
1289,1,0
1290,1,0
1291,1,0
1292,1,0
1293,1,0
1294,1,0
1295,1,0
1296,1,0
1297,1,0
1298,1,0
1299,1,0
1300,1,0
1301,1,0
1302,1,0
1303,1,0
1304,1,0
1305,1,0
1306,1,0
1307,1,0
1308,1,0
1309,1,0
1310,1,0
1311,1,0
1312,1,0
1313,1,0
1314,1,0
1315,1,0
1316,1,0
1317,1,0
1318,1,0
1319,1,0
1320,1,0
1321,1,0
1322,1,0
1323,1,0
1324,1,0
1325,1,0
1326,1,0
1327,1,0
1328,1,0
1329,1,0
1330,1,0
1331,1,0
1332,1,0
1333,1,0
1334,1,0
1335,1,0
1336,1,0
1337,1,0
1338,1,0
1339,1,0
1340,1,0
1341,1,0
1342,1,0
1343,1,0
1344,1,0
1345,1,0
1346,1,0
1347,1,0
1348,1,0
1349,1,0
1350,1,0
1351,1,0
1352,1,0
1353,1,0
1354,1,0
1355,1,0
1356,1,0
1357,1,0
1358,1,0
1359,1,0
1360,1,0
1361,1,0
1362,1,0
1363,1,0
1364,1,0
1365,1,0
1366,1,0
1367,1,0
1368,1,0
1369,1,0
1370,1,0
1371,1,0
1372,1,0
1373,1,0
1374,1,0
1375,1,0
1376,1,0
1377,1,0
1378,1,0
1379,1,0
1380,1,0
1381,1,0
1382,1,0
1383,1,0
1384,1,0
1385,1,0
1386,1,0
1387,1,0
1388,1,0
1389,1,0
1390,1,0
1391,1,0
1392,1,0
1393,1,0
1394,1,0
1395,1,0
1396,1,0
1397,1,0
1398,1,0
1399,1,0
1400,1,0
1401,1,0
1402,1,0
1403,1,0
1404,1,0
1405,1,0
1406,1,0
1407,1,0
1408,1,0
1409,1,0
1410,1,0
1411,1,0
1412,1,0
1413,1,0
1414,1,0
1415,1,0
1416,1,0
1417,1,0
1418,1,0
1419,1,0
1420,1,0
1421,1,0
1422,1,0
1423,1,0
1424,1,0
1425,1,0
1426,1,0
1427,1,0
1428,1,0
1429,1,0
1430,1,0
1431,1,0
1432,1,0
1433,1,0
1434,1,0
1435,1,0
1436,1,0
1437,1,0
1438,1,0
1439,1,0
1440,1,0
1441,1,0
1442,1,0
1443,1,0
1444,1,0
1445,1,0
1446,1,0
1447,1,0
1448,1,0
1449,1,0
1450,1,0
1451,1,0
1452,1,0
1453,1,0
1454,1,0
1455,1,0
1456,1,0
1457,1,0
1458,1,0
1459,1,0
1460,1,0
1461,1,0
1462,1,0
1463,1,0
1464,1,0
1465,1,0
1466,1,0
1467,1,0
1468,1,0
1469,1,0
1470,1,0
1471,1,0
1472,1,0
1473,1,0
1474,1,0
1475,1,0
1476,1,0
1477,1,0
1478,1,0
1479,1,0
1480,1,0
1481,1,0
1482,1,0
1483,1,0
1484,1,0
1485,1,0
1486,1,0
1487,1,0
1488,1,0
1489,1,0
1490,1,0
1491,1,0
1492,1,0
1493,1,0
1494,1,0
1495,1,0
1496,1,0
1497,1,0
1498,1,0
1499,1,0
1500,1,0
1501,1,0
1502,1,0
1503,1,0
1504,1,0
1505,1,0
1506,1,0
1507,1,0
1508,1,0
1509,1,0
1510,1,0
1511,1,0
1512,1,0
1513,1,0
1514,1,0
1515,1,0
1516,1,0
1517,1,0
1518,1,0
1519,1,0
1520,1,0
1521,1,0
1522,1,0
1523,1,0
1524,1,0
1525,1,0
1526,1,0
1527,1,0
1528,1,0
1529,1,0
1530,1,0
1531,1,0
1532,1,0
1533,1,0
1534,1,0
1535,1,0
1536,1,0
1537,1,0
1538,1,0
1539,1,0
1540,1,0
1541,1,0
1542,1,0
1543,1,0
1544,1,0
1545,1,0
1546,1,0
1547,1,0
1548,1,0
1549,1,0
1550,1,0
1551,1,0
1552,1,0
1553,1,0
1554,1,0
1555,1,0
1556,1,0
1557,1,0
1558,1,0
1559,1,0
1560,1,0
1561,1,0
1562,1,0
1563,1,0
1564,1,0
1565,1,0
1566,1,0
1567,1,0
1568,1,0
1569,1,0
1570,1,0
1571,1,0
1572,1,0
1573,1,0
1574,1,0
1575,1,0
1576,1,0
1577,1,0
1578,1,0
1579,1,0
1580,1,0
1581,1,0
1582,1,0
1583,1,0
1584,1,0
1585,1,0
1586,1,0
1587,1,0
1588,1,0
1589,1,0
1590,1,0
1591,1,0
1592,1,0
1593,1,0
1594,1,0
1595,1,0
1596,1,0
1597,1,0
1598,1,0
1599,1,0
1600,1,0
1601,1,0
1602,1,0
1603,1,0
1604,1,0
1605,1,0
1606,1,0
1607,1,0
1608,1,0
1609,1,0
1610,1,0
1611,1,0
1612,1,0
1613,1,0
1614,1,0
1615,1,0
1616,1,0
1617,1,0
1618,1,0
1619,1,0
1620,1,0
1621,1,0
1622,1,0
1623,1,0
1624,1,0
1625,1,0
1626,1,0
1627,1,0
1628,1,0
1629,1,0
1630,1,0
1631,1,0
1632,1,0
1633,1,0
1634,1,0
1635,1,0
1636,1,0
1637,1,0
1638,1,0
1639,1,0
1640,1,0
1641,1,0
1642,1,0
1643,1,0
1644,1,0
1645,1,0
1646,1,0
1647,1,0
1648,1,0
1649,1,0
1650,1,0
1651,1,0
1652,1,0
1653,1,0
1654,1,0
1655,1,0
1656,1,0
1657,1,0
1658,1,0
1659,1,0
1660,1,0
1661,1,0
1662,1,0
1663,1,0
1664,1,0
1665,1,0
1666,1,0
1667,1,0
1668,1,0
1669,1,0
1670,1,0
1671,1,0
1672,1,0
1673,1,0
1674,1,0
1675,1,0
1676,1,0
1677,1,0
1678,1,0
1679,1,0
1680,1,0
1681,1,0
1682,1,0
1683,1,0
1684,1,0
1685,1,0
1686,1,0
1687,1,0
1688,1,0
1689,1,0
1690,1,0
1691,1,0
1692,1,0
1693,1,0
1694,1,0
1695,1,0
1696,1,0
1697,1,0
1698,1,0
1699,1,0
1700,1,0
1701,1,0
1702,1,0
1703,1,0
1704,1,0
1705,1,0
1706,1,0
1707,1,0
1708,1,0
1709,1,0
1710,1,0
1711,1,0
1712,1,0
1713,1,0
1714,1,0
1715,1,0
1716,1,0
1717,1,0
1718,1,0
1719,1,0
1720,1,0
1721,1,0
1722,1,0
1723,1,0
1724,1,0
1725,1,0
1726,1,0
1727,1,0
1728,1,0
1729,1,0
1730,1,0
1731,1,0
1732,1,0
1733,1,0
1734,1,0
1735,1,0
1736,1,0
1737,1,0
1738,1,0
1739,1,0
1740,1,0
1741,1,0
1742,1,0
1743,1,0
1744,1,0
1745,1,0
1746,1,0
1747,1,0
1748,1,0
1749,1,0
1750,1,0
1751,1,0
1752,1,0
1753,1,0
1754,1,0
1755,1,0
1756,1,0
1757,1,0
1758,1,0
1759,1,0
1760,1,0
1761,1,0
1762,1,0
1763,1,0
1764,1,0
1765,1,0
1766,1,0
1767,1,0
1768,1,0
1769,1,0
1770,1,0
1771,1,0
1772,1,0
1773,1,0
1774,1,0
1775,1,0
1776,1,0
1777,1,0
1778,1,0
1779,1,0
1780,1,0
1781,1,0
1782,1,0
1783,1,0
1784,1,0
1785,1,0
1786,1,0
1787,1,0
1788,1,0
1789,1,0
1790,1,0
1791,1,0
1792,1,0
1793,1,0
1794,1,0
1795,1,0
1796,1,0
1797,1,0
1798,1,0
1799,1,0
1800,1,0
1801,1,0
1802,1,0
1803,1,0
1804,1,0
1805,1,0
1806,1,0
1807,1,0
1808,1,0
1809,1,0
1810,1,0
1811,1,0
1812,1,0
1813,1,0
1814,1,0
1815,1,0
1816,1,0
1817,1,0
1818,1,0
1819,1,0
1820,1,0
1821,1,0
1822,1,0
1823,1,0
1824,1,0
1825,1,0
1826,1,0
1827,1,0
1828,1,0
1829,1,0
1830,1,0
1831,1,0
1832,1,0
1833,1,0
1834,1,0
1835,1,0
1836,1,0
1837,1,0
1838,1,0
1839,1,0
1840,1,0
1841,1,0
1842,1,0
1843,1,0
1844,1,0
1845,1,0
1846,1,0
1847,1,0
1848,1,0
1849,1,0
1850,1,0
1851,1,0
1852,1,0
1853,1,0
1854,1,0
1855,1,0
1856,1,0
1857,1,0
1858,1,0
1859,1,0
1860,1,0
1861,1,0
1862,1,0
1863,1,0
1864,1,0
1865,1,0
1866,1,0
1867,1,0
1868,1,0
1869,1,0
1870,1,0
1871,1,0
1872,1,0
1873,1,0
1874,1,0
1875,1,0
1876,1,0
1877,1,0
1878,1,0
1879,1,0
1880,1,0
1881,1,0
1882,1,0
1883,1,0
1884,1,0
1885,1,0
1886,1,0
1887,1,0
1888,1,0
1889,1,0
1890,1,0
1891,1,0
1892,1,0
1893,1,0
1894,1,0
1895,1,0
1896,1,0
1897,1,0
1898,1,0
1899,1,0
1900,1,0
1901,1,0
1902,1,0
1903,1,0
1904,1,0
1905,1,0
1906,1,0
1907,1,0
1908,1,0
1909,1,0
1910,1,0
1911,1,0
1912,1,0
1913,1,0
1914,1,0
1915,1,0
1916,1,0
1917,1,0
1918,1,0
1919,1,0
1920,1,0
1921,1,0
1922,1,0
1923,1,0
1924,1,0
1925,1,0
1926,1,0
1927,1,0
1928,1,0
1929,1,0
1930,1,0
1931,1,0
1932,1,0
1933,1,0
1934,1,0
1935,1,0
1936,1,0
1937,1,0
1938,1,0
1939,1,0
1940,1,0
1941,1,0
1942,1,0
1943,1,0
1944,1,0
1945,1,0
1946,1,0
1947,1,0
1948,1,0
1949,1,0
1950,1,0
1951,1,0
1952,1,0
1953,1,0
1954,1,0
1955,1,0
1956,1,0
1957,1,0
1958,1,0
1959,1,0
1960,1,0
1961,1,0
1962,1,0
1963,1,0
1964,1,0
1965,1,0
1966,1,0
1967,1,0
1968,1,0
1969,1,0
1970,1,0
1971,1,0
1972,1,0
1973,1,0
1974,1,0
1975,1,0
1976,1,0
1977,1,0
1978,1,0
1979,1,0
1980,1,0
1981,1,0
1982,1,0
1983,1,0
1984,1,0
1985,1,0
1986,1,0
1987,1,0
1988,1,0
1989,1,0
1990,1,0
1991,1,0
1992,1,0
1993,1,0
1994,1,0
1995,1,0
1996,1,0
1997,1,0
1998,1,0
1999,1,0
2000,1,0
2001,1,0
2002,1,0
2003,1,0
2004,1,0
2005,1,0
2006,1,0
2007,1,0
2008,1,0
2009,1,0
2010,1,0
2011,1,0
2012,1,0
2013,1,0
2014,1,0
2015,1,0
2016,1,0
2017,1,0
2018,1,0
2019,1,0
2020,1,0
2021,1,0
2022,1,0
2023,1,0
2024,1,0
2025,1,0
2026,1,0
2027,1,0
2028,1,0
2029,1,0
2030,1,0
2031,1,0
2032,1,0
2033,1,0
2034,1,0
2035,1,0
2036,1,0
2037,1,0
2038,1,0
2039,1,0
2040,1,0
2041,1,0
2042,1,0
2043,1,0
2044,1,0
2045,1,0
2046,1,0
2047,1,0
2048,1,0
2049,1,0
2050,1,0
2051,1,0
2052,1,0
2053,1,0
2054,1,0
2055,1,0
2056,1,0
2057,1,0
2058,1,0
2059,1,0
2060,1,0
2061,1,0
2062,1,0
2063,1,0
2064,1,0
2065,1,0
2066,1,0
2067,1,0
2068,1,0
2069,1,0
2070,1,0
2071,1,0
2072,1,0
2073,1,0
2074,1,0
2075,1,0
2076,1,0
2077,1,0
2078,1,0
2079,1,0
2080,1,0
2081,1,0
2082,1,0
2083,1,0
2084,1,0
2085,1,0
2086,1,0
2087,1,0
2088,1,0
2089,1,0
2090,1,0
2091,1,0
2092,1,0
2093,1,0
2094,1,0
2095,1,0
2096,1,0
2097,1,0
2098,1,0
2099,1,0
2100,1,0
2101,1,0
2102,1,0
2103,1,0
2104,1,0
2105,1,0
2106,1,0
2107,1,0
2108,1,0
2109,1,0
2110,1,0
2111,1,0
2112,1,0
2113,1,0
2114,1,0
2115,1,0
2116,1,0
2117,1,0
2118,1,0
2119,1,0
2120,1,0
2121,1,0
2122,1,0
2123,1,0
2124,1,0
2125,1,0
2126,1,0
