cluster_id,nodes_in_cluster,intra_cluster_edges
2131,4,3
2132,4,6
2133,4,3
2134,4,3
2135,4,5
2136,4,3
2137,4,3
2138,4,4
2139,4,3
2140,4,4
2141,4,3
2142,4,4
2143,4,3
2144,4,3
2145,4,3
2146,4,3
2147,4,3
2148,4,4
2149,4,3
2150,4,3
2151,4,5
2152,4,3
2153,4,5
2154,4,5
2155,4,5
2156,4,3
2157,4,3
2158,4,3
2159,4,6
2160,4,3
2161,4,3
2162,4,4
2163,4,3
2164,4,6
2165,4,3
2166,4,3
2167,4,3
2168,4,6
2169,4,3
2170,4,3
2171,4,3
2172,4,6
2173,4,4
2174,4,5
2175,4,3
2176,4,3
2177,4,6
2178,4,3
2179,4,3
2180,4,3
2181,4,6
2182,4,3
2183,4,3
2184,4,4
2185,4,3
2186,4,3
2187,4,3
2188,4,3
2189,4,3
2190,4,3
2191,4,3
2192,4,3
2193,4,3
2194,4,3
2195,4,4
2196,4,6
2197,4,3
2198,4,3
2199,4,3
2200,4,4
2201,4,3
2202,4,4
2203,4,3
2204,4,6
2205,4,5
2206,4,5
2207,4,3
2208,4,6
2209,4,3
2210,4,3
2211,4,3
2212,4,3
2213,4,5
2214,4,3
2215,4,4
2216,4,4
2217,4,5
2218,4,6
2219,4,3
2220,4,3
2221,4,3
2222,4,3
2223,4,4
2224,4,3
2225,4,3
2226,4,3
2227,4,3
2228,4,3
2229,4,3
2230,4,4
2231,4,3
2232,4,3
2233,4,3
2234,4,3
2235,4,3
2236,4,3
2237,4,3
2238,4,4
2239,4,3
2240,4,4
2241,4,3
2242,4,3
2243,4,3
2244,4,3
2245,4,3
2246,4,3
2247,4,5
2248,4,3
2249,4,4
2250,4,3
2251,3,2
2252,3,2
2253,3,2
2254,3,2
2255,3,2
2256,3,2
2257,3,2
2258,3,2
2259,3,2
2260,3,2
2261,3,2
2262,3,3
2263,3,2
2264,3,2
2265,3,2
2266,3,2
2267,3,2
2268,3,2
2269,3,2
2270,3,2
2271,3,3
2272,3,2
2273,3,2
2274,3,2
2275,3,2
2276,3,2
2277,3,2
2278,3,2
2279,3,2
2280,3,2
2281,3,2
2282,3,2
2283,3,3
2284,3,2
2285,3,3
2286,3,2
2287,3,2
2288,3,2
2289,3,2
2290,3,2
2291,3,2
2292,3,2
2293,3,2
2294,3,2
2295,3,2
2296,3,3
2297,3,2
2298,3,2
2299,3,3
2300,3,2
2301,3,2
2302,3,2
2303,3,2
2304,3,2
2305,3,2
2306,3,2
2307,3,3
2308,3,2
2309,3,2
2310,3,2
2311,3,2
2312,3,3
2313,3,2
2314,3,2
2315,3,2
2316,3,2
2317,3,3
2318,3,2
2319,3,3
2320,3,2
2321,3,3
2322,3,2
2323,3,2
2324,3,2
2325,3,2
2326,3,2
2327,3,2
2328,3,2
2329,3,3
2330,3,2
2331,3,2
2332,3,2
2333,3,3
2334,3,2
2335,3,3
2336,3,2
2337,3,2
2338,3,2
2339,3,2
2340,3,2
2341,3,2
2342,3,3
2343,3,2
2344,3,2
2345,3,2
2346,3,2
2347,3,2
2348,3,2
2349,3,2
2350,3,2
2351,3,3
2352,3,2
2353,3,2
2354,3,2
2355,3,2
2356,3,2
2357,3,2
2358,3,2
2359,3,2
2360,3,2
2361,3,2
2362,3,2
2363,3,2
2364,3,2
2365,3,2
2366,3,2
2367,3,2
2368,3,2
2369,3,2
2370,3,2
2371,3,2
2372,3,2
2373,3,2
2374,3,2
2375,3,2
2376,3,2
2377,3,2
2378,3,3
2379,3,3
2380,3,2
2381,3,2
2382,3,2
2383,3,2
2384,3,3
2385,3,2
2386,3,3
2387,3,2
2388,3,2
2389,3,2
2390,3,3
2391,3,2
2392,3,2
2393,3,2
2394,3,2
2395,3,2
2396,3,3
2397,3,2
2398,3,2
2399,3,2
2400,3,3
2401,3,2
2402,3,2
2403,3,2
2404,3,2
2405,3,2
2406,3,3
2407,3,2
2408,3,2
2409,3,2
2410,3,2
2411,3,2
2412,3,3
2413,3,2
2414,3,2
2415,3,2
2416,3,2
2417,3,2
2418,3,2
2419,3,2
2420,3,2
2421,3,2
2422,3,2
2423,3,2
2424,3,3
2425,3,2
2426,3,2
2427,3,2
2428,3,2
2429,3,2
2430,3,2
2431,3,2
2432,3,2
2433,3,2
2434,3,2
2435,3,2
2436,3,2
2437,3,3
2438,3,2
2439,3,2
2440,3,2
2441,3,3
2442,3,3
2443,3,2
2444,3,2
2445,3,3
2446,3,3
2447,3,3
2448,3,2
2449,3,2
2450,3,3
2451,3,2
2452,3,2
2453,3,2
2454,3,2
2455,3,2
2456,3,2
2457,3,2
2458,3,2
2459,3,3
2460,3,2
2461,3,2
2462,3,2
2463,3,2
2464,3,2
2465,3,3
2466,3,2
2467,3,2
2468,3,3
2469,3,2
2470,3,2
2471,3,2
2472,3,2
2473,3,2
2474,3,2
2475,3,2
2476,3,2
2477,3,2
2478,3,2
2479,3,2
2480,3,2
2481,3,2
2482,3,2
2483,3,2
2484,3,2
2485,3,2
2486,3,2
2487,3,3
2488,3,3
2489,3,2
2490,3,2
2491,3,2
2492,3,2
2493,3,3
2494,3,2
2495,3,3
2496,3,2
2497,3,2
2498,3,2
2499,3,2
2500,3,2
2501,3,2
2502,3,2
2503,3,2
2504,3,2
2505,3,2
2506,3,2
2507,3,2
2508,3,3
2509,3,2
2510,3,2
2511,3,2
2512,3,2
2513,3,2
2514,3,2
2515,3,3
2516,3,3
2517,3,2
2518,3,2
2519,3,2
2520,3,2
2521,3,2
2522,3,3
2523,3,2
2524,3,2
2525,3,2
2526,3,2
2527,3,2
2528,3,2
2529,3,3
2530,3,2
2531,3,2
2532,3,2
2533,3,2
2534,3,2
2535,3,2
2536,3,2
2537,3,2
2538,3,2
2539,3,2
2540,3,2
2541,3,3
2542,3,2
2543,3,2
2544,3,2
2545,3,2
2546,3,3
2547,3,2
2548,3,2
2549,3,2
2550,3,2
2551,3,2
2552,3,2
2553,3,2
2554,3,2
2555,3,2
2556,3,2
2557,3,2
2558,3,2
2559,3,3
2560,3,2
2561,3,2
2562,3,2
2563,3,2
2564,2,1
2565,2,1
2566,2,1
2567,2,1
2568,2,1
2569,2,1
2570,2,1
2571,2,1
2572,2,1
2573,2,1
2574,2,1
2575,2,1
2576,2,1
2577,2,1
2578,2,1
2579,2,1
2580,2,1
2581,2,1
2582,2,1
2583,2,1
2584,2,1
2585,2,1
2586,2,1
2587,2,1
2588,2,1
2589,2,1
2590,2,1
2591,2,1
2592,2,1
2593,2,1
2594,2,1
2595,2,1
2596,2,1
2597,2,1
2598,2,1
2599,2,1
2600,2,1
2601,2,1
2602,2,1
2603,2,1
2604,2,1
2605,2,1
2606,2,1
2607,2,1
2608,2,1
2609,2,1
2610,2,1
2611,2,1
2612,2,1
2613,2,1
2614,2,1
2615,2,1
2616,2,1
2617,2,1
2618,2,1
2619,2,1
2620,2,1
2621,2,1
2622,2,1
2623,2,1
2624,2,1
2625,2,1
2626,2,1
2627,2,1
2628,2,1
2629,2,1
2630,2,1
2631,2,1
2632,2,1
2633,2,1
2634,2,1
2635,2,1
2636,2,1
2637,2,1
2638,2,1
2639,2,1
2640,2,1
2641,2,1
2642,2,1
2643,2,1
2644,2,1
2645,2,1
2646,2,1
2647,2,1
2648,2,1
2649,2,1
2650,2,1
2651,2,1
2652,2,1
2653,2,1
2654,2,1
2655,2,1
2656,2,1
2657,2,1
2658,2,1
2659,2,1
2660,2,1
2661,2,1
2662,2,1
2663,2,1
2664,2,1
2665,2,1
2666,2,1
2667,2,1
2668,2,1
2669,2,1
2670,2,1
2671,2,1
2672,2,1
2673,2,1
2674,2,1
2675,2,1
2676,2,1
2677,2,1
2678,2,1
2679,2,1
2680,2,1
2681,2,1
2682,2,1
2683,2,1
2684,2,1
2685,2,1
2686,2,1
2687,2,1
2688,2,1
2689,2,1
2690,2,1
2691,2,1
2692,2,1
2693,2,1
2694,2,1
2695,2,1
2696,2,1
2697,2,1
2698,2,1
2699,2,1
2700,2,1
2701,2,1
2702,2,1
2703,2,1
2704,2,1
2705,2,1
2706,2,1
2707,2,1
2708,2,1
2709,2,1
2710,2,1
2711,2,1
2712,2,1
2713,2,1
2714,2,1
2715,2,1
2716,2,1
2717,2,1
2718,2,1
2719,2,1
2720,2,1
2721,2,1
2722,2,1
2723,2,1
2724,2,1
2725,2,1
2726,2,1
2727,2,1
2728,2,1
2729,2,1
2730,2,1
2731,2,1
2732,2,1
2733,2,1
2734,2,1
2735,2,1
2736,2,1
2737,2,1
2738,2,1
2739,2,1
2740,2,1
2741,2,1
2742,2,1
2743,2,1
2744,2,1
2745,2,1
2746,2,1
2747,2,1
2748,2,1
2749,2,1
2750,2,1
2751,2,1
2752,2,1
2753,2,1
2754,2,1
2755,2,1
2756,2,1
2757,2,1
2758,2,1
2759,2,1
2760,2,1
2761,2,1
2762,2,1
2763,2,1
2764,2,1
2765,2,1
2766,2,1
2767,2,1
2768,2,1
2769,2,1
2770,2,1
2771,2,1
2772,2,1
2773,2,1
2774,2,1
2775,2,1
2776,2,1
2777,2,1
2778,2,1
2779,2,1
2780,2,1
2781,2,1
2782,2,1
2783,2,1
2784,2,1
2785,2,1
2786,2,1
2787,2,1
2788,2,1
2789,2,1
2790,2,1
2791,2,1
2792,2,1
2793,2,1
2794,2,1
2795,2,1
2796,2,1
2797,2,1
2798,2,1
2799,2,1
2800,2,1
2801,2,1
2802,2,1
2803,2,1
2804,2,1
2805,2,1
2806,2,1
2807,2,1
2808,2,1
2809,2,1
2810,2,1
2811,2,1
2812,2,1
2813,2,1
2814,2,1
2815,2,1
2816,2,1
2817,2,1
2818,2,1
2819,2,1
2820,2,1
2821,2,1
2822,2,1
2823,2,1
2824,2,1
2825,2,1
2826,2,1
2827,2,1
2828,2,1
2829,2,1
2830,2,1
2831,2,1
2832,2,1
2833,2,1
2834,2,1
2835,2,1
2836,2,1
2837,2,1
2838,2,1
2839,2,1
2840,2,1
2841,2,1
2842,2,1
2843,2,1
2844,2,1
2845,2,1
2846,2,1
2847,2,1
2848,2,1
2849,2,1
2850,2,1
2851,2,1
2852,2,1
2853,2,1
2854,2,1
2855,2,1
2856,2,1
2857,2,1
2858,2,1
2859,2,1
2860,2,1
2861,2,1
2862,2,1
2863,2,1
2864,2,1
2865,2,1
2866,2,1
2867,2,1
2868,2,1
2869,2,1
2870,2,1
2871,2,1
2872,2,1
2873,2,1
2874,2,1
2875,2,1
2876,2,1
2877,2,1
2878,2,1
2879,2,1
2880,2,1
2881,2,1
2882,2,1
2883,2,1
2884,2,1
2885,2,1
2886,2,1
2887,2,1
2888,2,1
2889,2,1
2890,2,1
2891,2,1
2892,2,1
2893,2,1
2894,2,1
2895,2,1
2896,2,1
2897,2,1
2898,2,1
2899,2,1
2900,2,1
2901,2,1
2902,2,1
2903,2,1
2904,2,1
2905,2,1
2906,2,1
2907,2,1
2908,2,1
2909,2,1
2910,2,1
2911,2,1
2912,2,1
2913,2,1
2914,2,1
2915,2,1
2916,2,1
2917,2,1
2918,2,1
2919,2,1
2920,2,1
2921,2,1
2922,2,1
2923,2,1
2924,2,1
2925,2,1
2926,2,1
2927,2,1
2928,2,1
2929,2,1
2930,2,1
2931,2,1
2932,2,1
2933,2,1
2934,2,1
2935,2,1
2936,2,1
2937,2,1
2938,2,1
2939,2,1
2940,2,1
2941,2,1
2942,2,1
2943,2,1
2944,2,1
2945,2,1
2946,2,1
2947,2,1
2948,2,1
2949,2,1
2950,2,1
2951,2,1
2952,2,1
2953,2,1
2954,2,1
2955,2,1
2956,2,1
2957,2,1
2958,2,1
2959,2,1
2960,2,1
2961,2,1
2962,2,1
2963,2,1
2964,2,1
2965,2,1
2966,2,1
2967,2,1
2968,2,1
2969,2,1
2970,2,1
2971,2,1
2972,2,1
2973,2,1
2974,2,1
2975,2,1
2976,2,1
2977,2,1
2978,2,1
2979,2,1
2980,2,1
2981,2,1
2982,2,1
2983,2,1
2984,2,1
2985,2,1
2986,2,1
2987,2,1
2988,2,1
2989,2,1
2990,2,1
2991,2,1
2992,2,1
2993,2,1
2994,2,1
2995,2,1
2996,2,1
2997,2,1
2998,2,1
2999,2,1
3000,2,1
3001,2,1
3002,2,1
3003,2,1
3004,2,1
3005,2,1
3006,2,1
3007,2,1
3008,2,1
3009,2,1
3010,2,1
3011,2,1
3012,2,1
3013,2,1
3014,2,1
3015,2,1
3016,2,1
3017,2,1
3018,2,1
3019,2,1
3020,2,1
3021,2,1
3022,2,1
3023,2,1
3024,2,1
3025,2,1
3026,2,1
3027,2,1
3028,2,1
3029,2,1
3030,2,1
3031,2,1
3032,2,1
3033,2,1
3034,2,1
3035,2,1
3036,2,1
3037,2,1
3038,2,1
3039,2,1
3040,2,1
3041,2,1
3042,2,1
3043,2,1
3044,2,1
3045,2,1
3046,1,0
3047,1,0
3048,1,0
3049,1,0
3050,1,0
3051,1,0
3052,1,0
3053,1,0
3054,1,0
3055,1,0
3056,1,0
3057,1,0
3058,1,0
3059,1,0
3060,1,0
3061,1,0
3062,1,0
3063,1,0
3064,1,0
3065,1,0
3066,1,0
3067,1,0
3068,1,0
3069,1,0
3070,1,0
3071,1,0
3072,1,0
3073,1,0
3074,1,0
3075,1,0
3076,1,0
3077,1,0
3078,1,0
3079,1,0
3080,1,0
3081,1,0
3082,1,0
3083,1,0
3084,1,0
3085,1,0
3086,1,0
3087,1,0
3088,1,0
3089,1,0
3090,1,0
3091,1,0
3092,1,0
3093,1,0
3094,1,0
3095,1,0
3096,1,0
3097,1,0
3098,1,0
3099,1,0
3100,1,0
3101,1,0
3102,1,0
3103,1,0
3104,1,0
3105,1,0
3106,1,0
3107,1,0
3108,1,0
3109,1,0
3110,1,0
3111,1,0
3112,1,0
3113,1,0
3114,1,0
3115,1,0
3116,1,0
3117,1,0
3118,1,0
3119,1,0
3120,1,0
3121,1,0
3122,1,0
3123,1,0
3124,1,0
3125,1,0
3126,1,0
3127,1,0
3128,1,0
3129,1,0
3130,1,0
3131,1,0
3132,1,0
3133,1,0
3134,1,0
3135,1,0
3136,1,0
3137,1,0
3138,1,0
3139,1,0
3140,1,0
3141,1,0
3142,1,0
3143,1,0
3144,1,0
3145,1,0
3146,1,0
3147,1,0
3148,1,0
3149,1,0
3150,1,0
3151,1,0
3152,1,0
3153,1,0
3154,1,0
3155,1,0
3156,1,0
3157,1,0
3158,1,0
3159,1,0
3160,1,0
3161,1,0
3162,1,0
3163,1,0
3164,1,0
3165,1,0
3166,1,0
3167,1,0
3168,1,0
3169,1,0
3170,1,0
3171,1,0
3172,1,0
3173,1,0
3174,1,0
3175,1,0
3176,1,0
3177,1,0
3178,1,0
3179,1,0
3180,1,0
3181,1,0
3182,1,0
3183,1,0
3184,1,0
3185,1,0
3186,1,0
3187,1,0
3188,1,0
3189,1,0
3190,1,0
3191,1,0
3192,1,0
3193,1,0
3194,1,0
3195,1,0
3196,1,0
3197,1,0
3198,1,0
3199,1,0
3200,1,0
3201,1,0
3202,1,0
3203,1,0
3204,1,0
3205,1,0
3206,1,0
3207,1,0
3208,1,0
3209,1,0
3210,1,0
3211,1,0
3212,1,0
3213,1,0
3214,1,0
3215,1,0
3216,1,0
3217,1,0
3218,1,0
3219,1,0
3220,1,0
3221,1,0
3222,1,0
3223,1,0
3224,1,0
3225,1,0
3226,1,0
3227,1,0
3228,1,0
3229,1,0
3230,1,0
3231,1,0
3232,1,0
3233,1,0
3234,1,0
3235,1,0
3236,1,0
3237,1,0
3238,1,0
3239,1,0
3240,1,0
3241,1,0
3242,1,0
3243,1,0
3244,1,0
3245,1,0
3246,1,0
3247,1,0
3248,1,0
3249,1,0
3250,1,0
3251,1,0
3252,1,0
3253,1,0
3254,1,0
3255,1,0
3256,1,0
3257,1,0
3258,1,0
3259,1,0
3260,1,0
3261,1,0
3262,1,0
3263,1,0
3264,1,0
3265,1,0
3266,1,0
3267,1,0
3268,1,0
3269,1,0
3270,1,0
3271,1,0
3272,1,0
3273,1,0
3274,1,0
3275,1,0
3276,1,0
3277,1,0
3278,1,0
3279,1,0
3280,1,0
3281,1,0
3282,1,0
3283,1,0
3284,1,0
3285,1,0
3286,1,0
3287,1,0
3288,1,0
3289,1,0
3290,1,0
3291,1,0
3292,1,0
3293,1,0
3294,1,0
3295,1,0
3296,1,0
3297,1,0
3298,1,0
3299,1,0
3300,1,0
3301,1,0
3302,1,0
3303,1,0
3304,1,0
3305,1,0
3306,1,0
3307,1,0
3308,1,0
3309,1,0
3310,1,0
3311,1,0
3312,1,0
3313,1,0
3314,1,0
3315,1,0
3316,1,0
3317,1,0
3318,1,0
3319,1,0
3320,1,0
3321,1,0
3322,1,0
3323,1,0
3324,1,0
3325,1,0
3326,1,0
3327,1,0
3328,1,0
3329,1,0
3330,1,0
3331,1,0
3332,1,0
3333,1,0
3334,1,0
3335,1,0
3336,1,0
3337,1,0
3338,1,0
3339,1,0
3340,1,0
3341,1,0
3342,1,0
3343,1,0
3344,1,0
3345,1,0
3346,1,0
3347,1,0
3348,1,0
3349,1,0
3350,1,0
3351,1,0
3352,1,0
3353,1,0
3354,1,0
3355,1,0
3356,1,0
3357,1,0
3358,1,0
3359,1,0
3360,1,0
3361,1,0
3362,1,0
3363,1,0
3364,1,0
3365,1,0
3366,1,0
3367,1,0
3368,1,0
3369,1,0
3370,1,0
3371,1,0
3372,1,0
3373,1,0
3374,1,0
3375,1,0
3376,1,0
3377,1,0
3378,1,0
3379,1,0
3380,1,0
3381,1,0
3382,1,0
3383,1,0
3384,1,0
3385,1,0
3386,1,0
3387,1,0
3388,1,0
3389,1,0
3390,1,0
3391,1,0
3392,1,0
3393,1,0
3394,1,0
3395,1,0
3396,1,0
3397,1,0
3398,1,0
3399,1,0
3400,1,0
3401,1,0
3402,1,0
3403,1,0
3404,1,0
3405,1,0
3406,1,0
3407,1,0
3408,1,0
3409,1,0
3410,1,0
3411,1,0
3412,1,0
3413,1,0
3414,1,0
3415,1,0
3416,1,0
3417,1,0
3418,1,0
3419,1,0
3420,1,0
3421,1,0
3422,1,0
3423,1,0
3424,1,0
3425,1,0
3426,1,0
3427,1,0
3428,1,0
3429,1,0
3430,1,0
3431,1,0
3432,1,0
3433,1,0
3434,1,0
3435,1,0
3436,1,0
3437,1,0
3438,1,0
3439,1,0
3440,1,0
3441,1,0
3442,1,0
3443,1,0
3444,1,0
3445,1,0
3446,1,0
3447,1,0
3448,1,0
3449,1,0
3450,1,0
3451,1,0
3452,1,0
3453,1,0
3454,1,0
3455,1,0
3456,1,0
3457,1,0
3458,1,0
3459,1,0
3460,1,0
3461,1,0
3462,1,0
3463,1,0
3464,1,0
3465,1,0
3466,1,0
3467,1,0
3468,1,0
3469,1,0
3470,1,0
3471,1,0
3472,1,0
3473,1,0
3474,1,0
3475,1,0
3476,1,0
3477,1,0
3478,1,0
3479,1,0
3480,1,0
3481,1,0
3482,1,0
3483,1,0
3484,1,0
3485,1,0
3486,1,0
3487,1,0
3488,1,0
3489,1,0
3490,1,0
3491,1,0
3492,1,0
3493,1,0
3494,1,0
3495,1,0
3496,1,0
3497,1,0
3498,1,0
3499,1,0
3500,1,0
3501,1,0
3502,1,0
3503,1,0
3504,1,0
3505,1,0
3506,1,0
3507,1,0
3508,1,0
3509,1,0
3510,1,0
3511,1,0
3512,1,0
3513,1,0
3514,1,0
3515,1,0
3516,1,0
3517,1,0
3518,1,0
3519,1,0
3520,1,0
3521,1,0
3522,1,0
3523,1,0
3524,1,0
3525,1,0
3526,1,0
3527,1,0
3528,1,0
3529,1,0
3530,1,0
3531,1,0
3532,1,0
3533,1,0
3534,1,0
3535,1,0
3536,1,0
3537,1,0
3538,1,0
3539,1,0
3540,1,0
3541,1,0
3542,1,0
3543,1,0
3544,1,0
3545,1,0
3546,1,0
3547,1,0
3548,1,0
3549,1,0
3550,1,0
3551,1,0
3552,1,0
3553,1,0
3554,1,0
3555,1,0
3556,1,0
3557,1,0
3558,1,0
3559,1,0
3560,1,0
3561,1,0
3562,1,0
3563,1,0
3564,1,0
3565,1,0
3566,1,0
3567,1,0
3568,1,0
3569,1,0
3570,1,0
3571,1,0
3572,1,0
3573,1,0
3574,1,0
3575,1,0
3576,1,0
3577,1,0
3578,1,0
3579,1,0
3580,1,0
3581,1,0
3582,1,0
3583,1,0
3584,1,0
3585,1,0
3586,1,0
3587,1,0
3588,1,0
3589,1,0
3590,1,0
3591,1,0
3592,1,0
3593,1,0
3594,1,0
3595,1,0
3596,1,0
3597,1,0
3598,1,0
3599,1,0
3600,1,0
3601,1,0
3602,1,0
3603,1,0
3604,1,0
3605,1,0
3606,1,0
3607,1,0
3608,1,0
3609,1,0
3610,1,0
3611,1,0
3612,1,0
3613,1,0
3614,1,0
3615,1,0
3616,1,0
3617,1,0
3618,1,0
3619,1,0
3620,1,0
3621,1,0
3622,1,0
3623,1,0
3624,1,0
3625,1,0
3626,1,0
3627,1,0
3628,1,0
3629,1,0
3630,1,0
3631,1,0
3632,1,0
3633,1,0
3634,1,0
3635,1,0
3636,1,0
3637,1,0
3638,1,0
3639,1,0
3640,1,0
3641,1,0
3642,1,0
3643,1,0
3644,1,0
3645,1,0
3646,1,0
3647,1,0
3648,1,0
3649,1,0
3650,1,0
3651,1,0
3652,1,0
3653,1,0
3654,1,0
3655,1,0
3656,1,0
3657,1,0
3658,1,0
3659,1,0
3660,1,0
3661,1,0
3662,1,0
3663,1,0
3664,1,0
3665,1,0
3666,1,0
3667,1,0
3668,1,0
3669,1,0
3670,1,0
3671,1,0
3672,1,0
3673,1,0
3674,1,0
3675,1,0
3676,1,0
3677,1,0
3678,1,0
3679,1,0
3680,1,0
3681,1,0
3682,1,0
3683,1,0
3684,1,0
3685,1,0
3686,1,0
3687,1,0
3688,1,0
3689,1,0
3690,1,0
3691,1,0
3692,1,0
3693,1,0
3694,1,0
3695,1,0
3696,1,0
3697,1,0
3698,1,0
3699,1,0
3700,1,0
3701,1,0
3702,1,0
3703,1,0
3704,1,0
3705,1,0
3706,1,0
3707,1,0
3708,1,0
3709,1,0
3710,1,0
3711,1,0
3712,1,0
3713,1,0
3714,1,0
3715,1,0
3716,1,0
3717,1,0
3718,1,0
3719,1,0
3720,1,0
3721,1,0
3722,1,0
3723,1,0
3724,1,0
3725,1,0
3726,1,0
3727,1,0
3728,1,0
3729,1,0
3730,1,0
3731,1,0
3732,1,0
3733,1,0
3734,1,0
3735,1,0
3736,1,0
3737,1,0
3738,1,0
3739,1,0
3740,1,0
3741,1,0
3742,1,0
3743,1,0
3744,1,0
3745,1,0
3746,1,0
3747,1,0
3748,1,0
3749,1,0
3750,1,0
3751,1,0
3752,1,0
3753,1,0
3754,1,0
3755,1,0
3756,1,0
3757,1,0
3758,1,0
3759,1,0
3760,1,0
3761,1,0
3762,1,0
3763,1,0
3764,1,0
3765,1,0
3766,1,0
3767,1,0
3768,1,0
3769,1,0
3770,1,0
3771,1,0
3772,1,0
3773,1,0
3774,1,0
3775,1,0
3776,1,0
3777,1,0
3778,1,0
3779,1,0
3780,1,0
3781,1,0
3782,1,0
3783,1,0
3784,1,0
3785,1,0
3786,1,0
3787,1,0
3788,1,0
3789,1,0
3790,1,0
3791,1,0
3792,1,0
3793,1,0
3794,1,0
3795,1,0
3796,1,0
3797,1,0
3798,1,0
3799,1,0
3800,1,0
3801,1,0
3802,1,0
3803,1,0
3804,1,0
3805,1,0
3806,1,0
3807,1,0
3808,1,0
3809,1,0
3810,1,0
3811,1,0
3812,1,0
3813,1,0
3814,1,0
3815,1,0
3816,1,0
3817,1,0
3818,1,0
3819,1,0
3820,1,0
3821,1,0
3822,1,0
3823,1,0
3824,1,0
3825,1,0
3826,1,0
3827,1,0
3828,1,0
3829,1,0
3830,1,0
3831,1,0
3832,1,0
3833,1,0
3834,1,0
3835,1,0
3836,1,0
3837,1,0
3838,1,0
3839,1,0
3840,1,0
3841,1,0
3842,1,0
3843,1,0
3844,1,0
3845,1,0
3846,1,0
3847,1,0
3848,1,0
3849,1,0
3850,1,0
3851,1,0
3852,1,0
3853,1,0
3854,1,0
3855,1,0
3856,1,0
3857,1,0
3858,1,0
3859,1,0
3860,1,0
3861,1,0
3862,1,0
3863,1,0
3864,1,0
3865,1,0
3866,1,0
3867,1,0
3868,1,0
3869,1,0
3870,1,0
3871,1,0
3872,1,0
3873,1,0
3874,1,0
3875,1,0
3876,1,0
3877,1,0
3878,1,0
3879,1,0
3880,1,0
3881,1,0
3882,1,0
3883,1,0
3884,1,0
3885,1,0
3886,1,0
3887,1,0
3888,1,0
3889,1,0
3890,1,0
3891,1,0
3892,1,0
3893,1,0
3894,1,0
3895,1,0
3896,1,0
3897,1,0
3898,1,0
3899,1,0
3900,1,0
3901,1,0
3902,1,0
3903,1,0
3904,1,0
3905,1,0
3906,1,0
3907,1,0
3908,1,0
3909,1,0
3910,1,0
3911,1,0
3912,1,0
3913,1,0
3914,1,0
3915,1,0
3916,1,0
3917,1,0
3918,1,0
3919,1,0
3920,1,0
3921,1,0
3922,1,0
3923,1,0
3924,1,0
3925,1,0
3926,1,0
3927,1,0
3928,1,0
3929,1,0
3930,1,0
3931,1,0
3932,1,0
3933,1,0
3934,1,0
3935,1,0
3936,1,0
3937,1,0
3938,1,0
3939,1,0
3940,1,0
3941,1,0
3942,1,0
3943,1,0
3944,1,0
3945,1,0
3946,1,0
3947,1,0
3948,1,0
3949,1,0
3950,1,0
3951,1,0
3952,1,0
3953,1,0
3954,1,0
3955,1,0
3956,1,0
3957,1,0
3958,1,0
3959,1,0
3960,1,0
3961,1,0
3962,1,0
3963,1,0
3964,1,0
3965,1,0
3966,1,0
3967,1,0
3968,1,0
3969,1,0
3970,1,0
3971,1,0
3972,1,0
3973,1,0
3974,1,0
3975,1,0
3976,1,0
3977,1,0
3978,1,0
3979,1,0
3980,1,0
3981,1,0
3982,1,0
3983,1,0
3984,1,0
3985,1,0
3986,1,0
3987,1,0
3988,1,0
3989,1,0
3990,1,0
3991,1,0
3992,1,0
3993,1,0
3994,1,0
3995,1,0
3996,1,0
3997,1,0
3998,1,0
3999,1,0
4000,1,0
4001,1,0
4002,1,0
4003,1,0
4004,1,0
4005,1,0
4006,1,0
4007,1,0
4008,1,0
4009,1,0
4010,1,0
4011,1,0
4012,1,0
4013,1,0
4014,1,0
4015,1,0
4016,1,0
4017,1,0
4018,1,0
4019,1,0
4020,1,0
4021,1,0
4022,1,0
4023,1,0
4024,1,0
4025,1,0
4026,1,0
4027,1,0
4028,1,0
4029,1,0
4030,1,0
4031,1,0
4032,1,0
4033,1,0
4034,1,0
4035,1,0
4036,1,0
4037,1,0
4038,1,0
4039,1,0
4040,1,0
4041,1,0
4042,1,0
4043,1,0
4044,1,0
4045,1,0
4046,1,0
4047,1,0
4048,1,0
4049,1,0
4050,1,0
4051,1,0
4052,1,0
4053,1,0
4054,1,0
4055,1,0
4056,1,0
4057,1,0
4058,1,0
4059,1,0
4060,1,0
4061,1,0
4062,1,0
4063,1,0
4064,1,0
4065,1,0
4066,1,0
4067,1,0
4068,1,0
4069,1,0
4070,1,0
4071,1,0
4072,1,0
4073,1,0
4074,1,0
4075,1,0
4076,1,0
4077,1,0
4078,1,0
4079,1,0
4080,1,0
4081,1,0
4082,1,0
4083,1,0
4084,1,0
4085,1,0
4086,1,0
4087,1,0
4088,1,0
4089,1,0
4090,1,0
4091,1,0
4092,1,0
4093,1,0
4094,1,0
4095,1,0
4096,1,0
4097,1,0
4098,1,0
4099,1,0
4100,1,0
4101,1,0
4102,1,0
4103,1,0
4104,1,0
4105,1,0
4106,1,0
4107,1,0
4108,1,0
4109,1,0
4110,1,0
4111,1,0
4112,1,0
4113,1,0
4114,1,0
4115,1,0
4116,1,0
4117,1,0
4118,1,0
4119,1,0
4120,1,0
4121,1,0
4122,1,0
4123,1,0
4124,1,0
4125,1,0
4126,1,0
